date,price,z_score,total_value,position,cash,peak,dd
2020-01-02,6985.47021484375,0.9536409931043888,10000.0,0.42946285757903035,7000.0,10000.0,0.0
2020-01-03,7344.88427734375,1.2024932834173223,10154.354990335338,0.7017612253244909,5000.0,10154.354990335338,0.0
2020-01-04,7410.65673828125,1.2178611254654623,10200.511553115444,0.7017612253244909,5000.0,10200.511553115444,0.0
2020-01-05,7411.3173828125,1.2149465594224045,10200.975167831199,0.7017612253244909,5000.0,10200.975167831199,0.0
2020-01-06,7769.21923828125,1.4967905263834065,10452.136812470857,0.7017612253244909,5000.0,10452.136812470857,0.0
2020-01-07,8163.6923828125,1.7459260659721396,10728.962769734713,0.7017612253244909,5000.0,10728.962769734713,0.0
2020-01-08,8079.86279296875,1.6936415017850777,10670.134414047514,0.7017612253244909,5000.0,10728.962769734713,-0.54831354111087
2020-01-09,7879.0712890625,1.5273400946199336,10529.226722231517,0.7017612253244909,5000.0,10728.962769734713,-1.861652908952495
2020-01-10,8166.55419921875,1.7425341526120095,10730.971081522617,0.7017612253244909,5000.0,10730.971081522617,0.0
2020-01-11,8037.53759765625,1.6848491862998232,10640.432233122916,0.7017612253244909,5000.0,10730.971081522617,-0.8437153330475166
2020-01-12,8192.494140625,1.8008840817677167,10749.174726588713,0.7017612253244909,5000.0,10749.174726588713,0.0
